0,0
0,0
195,195
0,0
0,0
195,195
0,0
0,0
200,200
0,0
0,0
0,0
191,191
0,0
0,0
0,214
0,228
0,229
0,0
0,0
199,199
201,201
0,0
0,0
0,218
0,204
0,197
0,0
0,0
198,198
201,201
0,0
0,0
0,0
0,0
0,0
203,203
202,202
0,0
0,0
211,0
211,0
208,0
204,0
214,0
217,0
195,195
194,194
222,0
0,0
203,203
0,0
0,0
201,201
0,0
0,0
214,0
203,0
195,0
0,0
0,0
0,0
0,0
200,200
0,0
0,0
197,197
0,0
0,0
196,196
0,0
0,0
0,0
0,203
0,0
0,0
198,198
0,0
0,0
205,205
0,0
0,0
0,0
195,221
0,215
0,0
0,0
0,0
0,217
0,208
0,0
0,0
0,0
193,193
197,197
0,0
0,0
0,229
0,198
0,0
0,0
199,199
198,198
198,198
197,197
197,197
196,196
196,196
0,0
0,0
220,0
223,0
220,0
0,0
0,0
196,196
195,195
195,195
194,194
195,195
193,193
191,191
190,190
0,0
0,0
0,212
0,214
0,211
0,0
0,0
205,205
204,204
203,203
203,203
202,202
201,201
193,211
183,227
181,229
192,220
0,0
206,0
223,0
223,0
195,0
0,0
0,0
192,192
190,190
0,0
0,0
203,203
202,202
202,202
205,205
205,205
202,202
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
