190,190
190,190
194,194
192,192
190,190
195,195
190,190
190,190
0,223
0,243
190,190
198,198
199,199
197,197
196,196
194,194
193,193
194,194
193,193
194,194
190,190
190,190
190,190
192,192
199,199
197,197
197,197
197,197
197,197
201,201
195,195
0,0
200,0
201,0
180,0
180,0
226,0
200,200
200,200
212,212
200,200
195,195
198,198
198,198
199,199
198,198
202,202
198,198
198,198
198,198
202,202
207,207
206,206
193,193
198,198
198,198
198,198
0,222
198,198
198,198
206,206
206,206
206,206
211,229
0,229
0,242
0,267
200,200
200,200
200,200
200,200
200,200
200,200
200,200
192,192
200,200
200,200
218,0
226,0
200,200
191,191
199,199
198,198
198,198
198,198
197,197
214,0
214,0
200,0
200,0
232,0
231,0
197,197
198,198
197,197
198,198
198,198
198,198
198,198
198,198
198,198
198,198
198,198
198,198
198,198
198,198
204,0
208,0
211,0
211,0
208,0
198,198
198,198
202,202
201,201
201,201
200,200
190,190
0,201
0,195
198,198
198,198
199,199
199,199
199,199
198,198
198,198
0,200
0,231
0,262
0,220
0,220
0,220
0,220
0,195
0,195
0,220
0,220
0,220
190,190
190,190
190,190
190,190
190,190
0,206
0,287
185,255
183,257
0,257
0,197
0,226
0,267
0,281
0,197
0,226
0,267
0,281
0,307
0,292
204,204
203,203
204,204
203,203
204,204
203,203
204,204
203,203
203,203
203,203
191,191
194,194
191,191
194,194
194,194
0,230
0,230
0,230
0,231
180,220
190,190
190,190
190,190
194,194
190,190
190,190
199,199
190,190
190,190
190,190
190,190
190,190
190,190
200,200
199,199
199,199
199,199
196,196
190,190
190,190
0,236
199,199
199,199
199,199
199,199
199,199
0,246
0,265
199,199
199,199
199,199
0,236
0,222
199,199
198,198
196,196
194,194
199,199
198,198
196,196
194,194
192,192
192,192
191,191
190,190
0,232
0,212
0,232
0,212
198,198
199,199
198,198
199,199
198,198
196,196
196,196
0,218
0,218
206,206
206,206
205,205
204,204
204,204
195,0
218,0
225,0
218,0
225,0
194,194
194,194
202,202
203,0
203,0
209,0
229,0
229,0
198,0
190,190
190,190
0,0
0,0
215,0
0,0
190,190
201,201
195,195
0,0
0,204
0,229
0,0
192,192
206,206
202,202
0,0
0,0
0,260
0,270
0,195
0,0
0,0
0,239
0,234
0,0
0,0
0,253
0,222
0,201
0,195
0,0
0,0
212,0
209,0
0,0
0,0
0,0
191,191
190,190
190,190
0,0
0,0
211,0
0,0
0,0
196,196
194,194
191,191
0,0
191,191
197,197
0,0
0,0
0,0
0,0
217,0
212,0
204,0
0,0
0,0
0,0
196,196
198,198
196,196
0,0
0,0
198,0
218,0
218,0
0,0
0,0
0,0
194,194
192,192
0,0
0,0
0,0
198,198
197,197
196,196
0,0
0,0
0,239
0,223
0,0
0,0
0,0
0,0
0,0
0,0
0,0
203,203
202,202
201,201
200,200
199,199
199,199
198,198
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,223
0,232
0,250
0,257
0,256
0,279
0,264
0,0
0,237
0,245
0,243
0,225
0,0
0,0
0,0
196,196
196,196
195,195
194,194
193,193
194,194
192,192
193,193
191,191
0,0
190,190
196,196
196,196
195,195
194,194
193,193
192,192
191,191
190,190
0,0
0,0
200,200
203,203
0,0
0,222
0,229
0,206
0,0
0,0
0,0
191,191
0,0
0,0
0,0
197,197
196,196
196,196
194,194
0,0
0,0
0,220
0,0
0,0
198,198
197,197
197,197
196,196
196,196
195,195
0,0
0,0
195,0
212,0
0,0
215,0
232,0
214,0
0,0
0,0
195,195
194,194
193,193
193,193
193,193
193,193
191,191
191,191
0,0
0,0
197,197
196,196
196,196
196,196
195,195
0,0
0,0
215,0
197,0
190,190
193,193
192,192
191,191
0,0
0,0
0,0
0,0
0,201
0,201
0,0
236,0
246,0
242,0
234,0
231,0
222,0
197,0
201,0
0,0
200,200
201,201
200,200
199,199
198,198
231,0
254,0
217,197
0,0
190,190
0,0
199,199
202,202
201,201
187,229
0,212
0,0
0,0
203,203
200,200
199,199
199,199
199,199
198,198
0,0
0,0
0,239
0,228
0,0
199,199
201,201
200,200
199,199
0,0
0,0
222,0
225,0
225,0
223,0
222,0
0,0
0,0
202,202
201,201
198,198
195,195
193,193
191,191
0,0
0,0
0,0
0,0
205,187
211,211
210,210
209,209
208,208
0,0
0,0
0,0
202,202
202,202
0,0
0,0
0,228
0,209
0,0
202,202
204,204
197,197
197,215
199,217
0,204
0,0
0,0
0,0
0,0
206,0
220,0
220,0
218,0
211,0
208,0
197,0
0,0
0,0
199,199
197,197
194,194
192,192
192,192
192,192
217,199
217,199
217,199
233,215
206,0
231,0
234,0
234,0
237,0
204,0
198,0
198,0
0,0
208,208
208,208
207,207
205,205
204,204
230,212
0,0
