0,0
0,0
0,0
195,195
0,0
0,0
195,195
0,0
0,0
197,197
0,0
0,0
0,0
190,190
0,0
0,0
0,234
0,237
0,0
0,0
0,0
192,192
193,193
192,192
191,191
190,190
190,190
0,0
0,0
200,200
199,199
197,197
195,195
0,0
0,0
206,0
208,0
0,0
0,0
194,194
0,0
0,0
206,0
214,0
214,0
0,0
0,0
0,0
193,193
192,192
192,192
218,200
208,0
0,0
0,0
198,198
196,196
196,196
195,195
194,194
0,0
0,0
0,214
0,229
0,0
0,0
0,0
193,193
192,192
190,190
0,0
0,218
0,197
191,191
199,199
199,199
198,198
0,0
0,0
209,0
0,0
0,0
198,198
197,197
191,191
195,0
214,0
0,0
229,0
232,0
195,0
0,0
0,0
193,193
0,0
0,0
199,199
213,195
215,195
215,195
216,196
216,196
216,198
0,229
0,0
250,138
252,136
269,133
274,124
274,124
272,124
274,124
273,125
273,125
273,125
273,125
273,125
274,126
273,127
274,126
274,126
267,113
259,107
261,109
261,113
252,126
246,134
270,124
268,122
269,123
269,123
267,121
267,117
269,117
270,118
271,121
268,116
